,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp,timestamp
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,39.702528,-18446744073709552000,0,-281.8,145.2,-516.2,-371.0,6435,0,1782.6,1782.6,2020.10.16_012318
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,39.54744,387,0,408.7,143.4,232.5,375.9,3783,0,2236.1,2236.1,2020.10.16_012318
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,57.537648,-18446744073709552000,0,-413.1,128.1,-672.7,-544.6,8458,0,2946.3,2946.3,2020.10.16_012318
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,32.103216,389,0,431.4,129.9,283.7,413.6,3553,0,3840.7,3840.7,2020.10.16_012318
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,60.32923199999999,-18446744073709552000,0,-338.7,129.3,-585.5,-456.2,1638,0,1995.5,1995.5,2020.10.16_012318
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,38.116224,-18446744073709552000,0,-382,132.6,-549.8,-417.2,7557,0,1725.3,1725.3,2020.10.16_024434
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,39.355776,-18446744073709552000,0,-388.3,150.2,-557.2,-407.0,11317,0,2404.7,2404.7,2020.10.16_024434
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,38.271167999999996,391,0,580.4,139.8,305.6,445.4,3477,0,1902.6,1902.6,2020.10.16_024434
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,51.906240000000004,-18446744073709552000,0,-308.7,128.7,-466.3,-337.6,1669,0,1949.7,1949.7,2020.10.16_024434
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,30.9888,392,0,221.3,129.9,38.6,168.5,4126,0,3119.5,3119.5,2020.10.16_024434
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,38.890944,-18446744073709552000,0,-324,129.0,-515.2,-386.2,3753,0,2342.3,2342.3,2020.10.16_024434
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,35.947008000000004,-18446744073709552000,0,-404.5,150.6,-617.6,-467.0,9979,0,2191.4,2191.4,2020.10.16_024434
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,41.989824,392,0,384.4,130.5,236.6,367.1,8926,0,2002.1,2002.1,2020.10.16_024434
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,36.876672,-18446744073709552000,0,-318,132.8,-485.6,-352.8,12663,0,4723.4,4723.4,2020.10.16_024434
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,37.96128000000001,-18446744073709552000,0,-342,131.3,-573.7,-442.4,4329,0,1994.6,1994.6,2020.10.16_024434
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,34.242624,390,0,218.8,130.5,22.1,152.6,1114,0,1635.6,1635.6,2020.10.16_024434
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,31.298688000000002,392,0,236.6,137.0,80.5,217.5,768,0,1499.5,1499.5,2020.10.16_024434
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,54.695232,-18446744073709552000,0,-329.7,129.5,-495.8,-366.3,4489,0,3668.0,3668.0,2020.10.16_024434
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,47.87769599999999,387,0,219.8,129.0,21.5,150.5,4668,0,1861.5,1861.5,2020.10.16_024434
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,41.52499200000001,390,0,316.3,130.2,169.9,300.1,3269,0,3144.4,3144.4,2020.10.16_024434
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,35.947008000000004,384,0,341.9,128.2,137.7,265.9,1644,0,1392.2,1392.2,2020.10.16_024434
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,52.015104,389,0,531.9,154.0,347.1,501.1,21120,0,1603.6,1603.6,2020.10.16_024434
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,39.97555199999999,389,0,1759.4,136.7,1547.5,1684.2,4666,0,3647.2,3647.2,2020.10.16_024434
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,39.665664,393,0,490.4,129.0,332.9,461.9,8417,0,2678.6,2678.6,2020.10.16_024434
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,59.963328,-18446744073709552000,0,-323.2,130.9,-471.0,-340.1,13934,0,10303.9,10303.9,2020.10.16_024434
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,45.08870400000001,-18446744073709552000,0,-303.6,128.7,-448.5,-319.8,7161,0,2553.8,2553.8,2020.10.16_024434
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,37.03161600000001,-18446744073709552000,0,-268,128.7,-434.7,-306.0,4773,0,2905.4,2905.4,2020.10.16_024434
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,39.200832,-18446744073709552000,0,-307.2,129.8,-454.9,-325.1,12578,0,2777.1,2390.6,2020.10.16_024434
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,34.8624,392,0,380,129.7,223.8,353.5,1603,0,1841.0,1841.0,2020.10.16_024434
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,41.370048,389,0,351.4,156.4,168.1,324.5,5947,0,2102.5,2102.5,2020.10.16_024434
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,40.750272,-18446744073709552000,0,-353.3,192.4,-607.0,-414.6,7441,0,1832.2,1832.2,2020.10.16_024434
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,34.242624,387,0,432.4,129.7,261.8,391.5,3896,0,2389.5,2389.5,2020.10.16_024434
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,43.38432,-18446744073709552000,0,-297,164.8,-529.1,-364.3,8653,0,2634.2,2634.2,2020.10.16_024434
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,38.271167999999996,389,0,456.8,150.1,231.9,382.0,3388,0,3838.0,3838.0,2020.10.16_024434
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,48.497471999999995,-18446744073709552000,0,-356.6,141.3,-544.7,-403.4,1531,0,1955.2,1955.2,2020.10.16_024434
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,47.314944,-18446744073709552000,0,-277.5,134.2,-423.8,-289.6,7566,0,2041.9,2041.9,2020.10.16_040531
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,34.781184,-18446744073709552000,0,-358.0,129.6,-532.2,-402.6,11295,0,2403.6,2403.6,2020.10.16_040531
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,52.641792,391,0,480.0,129.5,309.9,439.4,3446,0,1734.1,1734.1,2020.10.16_040531
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,52.955135999999996,-18446744073709552000,0,-270.6,131.7,-449.1,-317.4,1557,0,1865.0,1865.0,2020.10.16_040531
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,32.587776,392,0,212.7,131.3,37.8,169.1,3819,0,1833.4,1833.4,2020.10.16_040531
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,38.071296,-18446744073709552000,0,-329.4,145.7,-502.2,-356.5,3705,0,2273.2,2273.2,2020.10.16_040531
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,35.721216,-18446744073709552000,0,-334.7,130.8,-534.1,-403.3,11131,0,2079.6,2079.6,2020.10.16_040531
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,39.168000000000006,392,0,394.7,130.4,206.5,336.9,9075,0,2098.6,2098.6,2020.10.16_040531
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,38.071296,-18446744073709552000,0,-338.3,128.7,-512.8,-384.1,12664,0,4777.7,4777.7,2020.10.16_040531
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,40.264704,390,0,506.7,162.6,308.6,471.2,4170,0,2347.5,2347.5,2020.10.16_040531
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,35.094528000000004,390,0,176.8,129.0,24.3,153.3,1347,0,2274.0,2274.0,2020.10.16_040531
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,36.03455999999999,392,0,251.9,129.1,90.2,219.3,751,0,1482.0,1482.0,2020.10.16_040531
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,40.421376,-18446744073709552000,0,-347.4,148.5,-518.4,-369.9,4674,0,3528.8,3528.8,2020.10.16_040531
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,35.721216,387,0,231.7,145.6,3.9,149.5,4571,0,1866.9,1866.9,2020.10.16_040531
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,33.841152,390,0,417.5,129.4,239.3,368.7,3254,0,3149.3,3149.3,2020.10.16_040531
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,50.605056,384,0,291.1,134.7,138.1,272.8,1656,0,1295.1,1295.1,2020.10.16_040531
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,41.831424,-18446744073709552000,0,-378.5,131.8,-535.4,-403.6,21108,0,1621.2,1621.2,2020.10.16_040531
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,41.51808,-18446744073709552000,0,-297.6,128.8,-448.5,-319.7,7903,0,1153.2,1153.2,2020.10.16_040531
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,44.808192,393,0,458.6,147.2,296.9,444.1,8835,0,3024.3,3024.3,2020.10.16_040531
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,41.51808,-18446744073709552000,0,-286.8,141.1,-457.5,-316.4,12989,0,10173.1,10173.1,2020.10.16_040531
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,36.974592,-18446744073709552000,0,-300.7,131.8,-455.1,-323.3,7552,0,2736.8,2736.8,2020.10.16_040531
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,35.564544,-18446744073709552000,0,-443.6,127.7,-594.7,-467.0,5103,0,3100.8,3100.8,2020.10.16_040531
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,53.111807999999996,-18446744073709552000,0,-349.8,135.7,-510.4,-374.7,12008,0,2664.7,2103.5,2020.10.16_040531
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,37.287936,392,0,354.2,134.8,155.6,290.4,1875,0,1688.8,1688.8,2020.10.16_040531
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,39.95136,389,0,393.8,130.7,176.4,307.1,5493,0,2199.9,2199.9,2020.10.16_040531
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,54.8352,-18446744073709552000,0,-448.5,128.9,-709.1,-580.2,8284,0,1898.9,1552.5,2020.10.16_040531
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,38.54131200000001,387,0,363.4,129.5,209.3,338.8,3945,0,2351.5,2351.5,2020.10.16_040531
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,44.338176000000004,-18446744073709552000,0,-317.4,134.8,-483.6,-348.8,8846,0,2774.0,2774.0,2020.10.16_040531
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,39.63801599999999,389,0,416.4,129.8,255.8,385.6,3410,0,3612.9,3448.6,2020.10.16_040531
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,54.208512,-18446744073709552000,0,-379.8,128.9,-534.7,-405.8,1530,0,1900.9,1900.9,2020.10.16_040531
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,38.128859999999996,-18446744073709552000,0,-343.5,129.2,-495.2,-366,8349,0,1974.5,1974.5,2020.10.16_052648
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,35.63881199999999,-18446744073709552000,0,-294.0,129.5,-481.7,-352.2,11313,0,2403.1,2403.1,2020.10.16_052648
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,49.489703999999996,391,0,472.0,129.6,317.9,447.5,3592,0,1595.1,1595.1,2020.10.16_052648
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,51.04598399999999,-18446744073709552000,0,-312.5,154.5,-488.8,-334.3,1581,0,1900.3,1900.3,2020.10.16_052648
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,37.506347999999996,392,0,303.1,130.3,30.2,160.5,3761,0,2168.9,2168.9,2020.10.16_052648
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,32.68188000000001,-18446744073709552000,0,-315.1,129.2,-511.9,-382.7,3559,0,2024.1,2024.1,2020.10.16_052648
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,45.443376,-18446744073709552000,0,-410.3,129.5,-662.5,-533,11165,0,2808.3,2808.3,2020.10.16_052648
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,39.840768,392,0,491.0,140.1,195.2,335.3,9046,0,2212.6,2212.6,2020.10.16_052648
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,45.754632,-18446744073709552000,0,-334.9,128.9,-521.2,-392.3,12752,0,4758.4,4758.4,2020.10.16_052648
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,38.751371999999996,390,0,530.6,129.2,354.7,483.9,4203,0,2082.9,2082.9,2020.10.16_052648
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,31.592483999999995,390,0,179.3,129.8,22.3,152.1,1306,0,2258.9,2258.9,2020.10.16_052648
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,31.1256,392,0,307.2,218.5,14.2,232.7,704,0,1569.6,1569.6,2020.10.16_052648
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,38.440115999999996,-18446744073709552000,0,-319.1,129.4,-468.5,-339.1,4723,0,3684.4,3684.4,2020.10.16_052648
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,38.440115999999996,387,0,182.3,137.0,17.6,154.6,4555,0,1955.7,1955.7,2020.10.16_052648
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,38.128859999999996,390,0,388.7,128.9,184.0,312.9,3179,0,3012.3,3012.3,2020.10.16_052648
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,34.549416,384,0,422.4,130.2,180.9,311.1,2773,0,1275.1,1275.1,2020.10.16_052648
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,51.07507199999999,-18446744073709552000,0,-396.5,134.2,-574.0,-439.8,21207,0,1731.4,1731.4,2020.10.16_052648
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,34.549416,-18446744073709552000,0,-374.6,129.0,-573.3,-444.3,8059,0,1251.3,1251.3,2020.10.16_052648
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,36.261324,393,0,490.9,129.1,313.7,442.8,8299,0,2772.8,2772.8,2020.10.16_052648
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,40.152024,-18446744073709552000,0,-275.1,129.3,-502.6,-373.3,13150,0,10165.0,10165.0,2020.10.16_052648
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,48.711564,-18446744073709552000,0,-322.9,174.5,-539.1,-364.6,7870,0,2751.3,2751.3,2020.10.16_052648
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,40.618908000000005,-18446744073709552000,0,-378.4,156.4,-566.1,-409.7,4964,0,3071.4,3071.4,2020.10.16_052648
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,39.840768,-18446744073709552000,0,-333.1,130.9,-619.0,-488.1,12554,0,2918.3,2555.7,2020.10.16_052648
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,32.37062400000001,392,0,341.6,134.9,178.6,313.5,1516,0,1777.0,1777.0,2020.10.16_052648
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,40.618908000000005,389,0,356.1,132.4,174.8,307.2,5157,0,2126.8,2126.8,2020.10.16_052648
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,42.175188,-18446744073709552000,0,-375.9,130.6,-527.6,-397,7390,0,1559.3,1559.3,2020.10.16_052648
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,45.443376,387,0,443.3,130.0,216.1,346.1,3957,0,2301.0,2301.0,2020.10.16_052648
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,49.02282,-18446744073709552000,0,-352.5,130.6,-564.8,-434.2,8350,0,2782.8,2782.8,2020.10.16_052648
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,36.883835999999995,389,0,426.4,144.9,242.9,387.8,3362,0,3479.8,3364.3,2020.10.16_052648
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,54.15854399999999,-18446744073709552000,0,-327.4,132.6,-484.0,-351.4,1537,0,1946.6,1946.6,2020.10.16_052648
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,57.968676,-18446744073709552000,0,-313.7,129.1,-474.2,-345.1,8098,0,1915.2,1915.2,2020.10.16_064824
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,43.359947999999996,-18446744073709552000,0,-377.4,129.3,-546.6,-417.3,11343,0,2374.9,2374.9,2020.10.16_064824
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,37.29888,391,0,483.3,131.2,314.6,445.8,3409,0,1692.7,1692.7,2020.10.16_064824
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,39.00841199999999,-18446744073709552000,0,-310.5,130.0,-481.6,-351.6,3895,0,1849.9,1849.9,2020.10.16_064824
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,33.879816000000005,392,0,197.7,144.5,21.1,165.6,3371,0,2321.7,2321.7,2020.10.16_064824
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,39.31923599999999,-18446744073709552000,0,-301.1,133.0,-474.6,-341.6,3637,0,2326.9,2326.9,2020.10.16_064824
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,42.7383,-18446744073709552000,0,-347.3,128.9,-502.6,-373.7,9828,0,2298.4,2298.4,2020.10.16_064824
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,33.258168000000005,392,0,491.6,130.1,288.4,418.5,9040,0,2092.6,2092.6,2020.10.16_064824
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,45.691128000000006,-18446744073709552000,0,-267.7,143.9,-433.7,-289.8,13424,0,4762.7,4762.7,2020.10.16_064824
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,38.231352,390,0,497.4,150.6,322.3,472.9,4129,0,2160.3,2160.3,2020.10.16_064824
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,30.616164,390,0,229.7,160.8,2.9,163.7,1462,0,2474.4,2474.4,2020.10.16_064824
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,36.055584,392,0,284.0,128.8,107.0,235.8,731,0,1453.7,1453.7,2020.10.16_064824
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,38.853,-18446744073709552000,0,-278.7,131.0,-436.2,-305.2,5437,0,3535.4,3535.4,2020.10.16_064824
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,35.74475999999999,387,0,173.6,129.2,21.0,150.2,4216,0,1553.4,1553.4,2020.10.16_064824
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,37.45429200000001,390,0,419.4,130.4,174.7,305.1,3307,0,3091.5,3091.5,2020.10.16_064824
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,33.10275599999999,384,0,368.1,131.5,146.2,277.7,1705,0,1279.3,1279.3,2020.10.16_064824
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,54.05184000000001,-18446744073709552000,0,-377.5,134.5,-559.6,-425.1,21262,0,1716.9,1716.9,2020.10.16_064824
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,35.27852400000001,-18446744073709552000,0,-249.7,131.3,-425.9,-294.6,7938,0,893.8,893.8,2020.10.16_064824
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,34.9677,393,0,482.2,130.7,319.8,450.5,8329,0,2561.9,2561.9,2020.10.16_064824
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,53.772552000000005,-18446744073709552000,0,-326.3,229.1,-680.6,-451.5,13153,0,10407.7,10407.7,2020.10.16_064824
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,53.306316,-18446744073709552000,0,-425.4,128.6,-616.2,-487.6,7111,0,2698.3,2698.3,2020.10.16_064824
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,34.19064,-18446744073709552000,0,-314.7,141.3,-471.3,-330.0,4726,0,2782.5,2782.5,2020.10.16_064824
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,51.13054800000001,-18446744073709552000,0,-289.3,129.7,-576.8,-447.1,12406,0,2939.0,2510.2,2020.10.16_064824
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,34.656876000000004,392,0,518.9,128.9,151.4,280.3,1545,0,1868.8,1868.8,2020.10.16_064824
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,39.785472,389,0,331.2,134.5,171.9,306.4,5662,0,2187.1,2187.1,2020.10.16_064824
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,40.562532,-18446744073709552000,0,-345.9,129.8,-584.8,-455.0,9408,0,1643.8,1643.8,2020.10.16_064824
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,39.16382400000001,387,0,398.7,131.3,212.2,343.5,3911,0,2179.2,2179.2,2020.10.16_064824
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,45.380304,-18446744073709552000,0,-307.5,133.6,-463.5,-329.9,8667,0,2704.6,2704.6,2020.10.16_064824
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,34.035228000000004,389,0,460.6,133.4,251.0,384.4,3092,0,3264.6,3264.6,2020.10.16_064824
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,57.657852,-18446744073709552000,0,-285.1,147.5,-492.3,-344.8,1533,0,1835.1,1835.1,2020.10.16_064824
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,52.468416000000005,-18446744073709552000,0,-290,129.1,-475.4,-346.3,8214,0,1884.4,1884.4,2020.10.16_080924
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,36.16905600000001,-18446744073709552000,0,-291.4,129.4,-436.5,-307.1,11334,0,2495.2,2495.2,2020.10.16_080924
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,52.157952,-18446744073709552000,0,-323.7,131.8,-627.6,-495.8,3401,0,1789.1,1789.1,2020.10.16_080924
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,50.916096,-18446744073709552000,0,-332.2,128.4,-625.0,-496.6,1538,0,1946.5,1946.5,2020.10.16_080924
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,31.977791999999997,392,0,198.4,130.8,35.7,166.5,3856,0,1941.9,1941.9,2020.10.16_080924
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,38.187072,-18446744073709552000,0,-351.9,136.0,-575.1,-439.1,3722,0,2395.3,2395.3,2020.10.16_080924
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,44.862048,-18446744073709552000,0,-381.6,129.7,-586.0,-456.3,15913,0,2502.3,2502.3,2020.10.16_080924
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,40.515552,392,0,364.9,131.0,219.9,350.9,9050,0,1887.3,1887.3,2020.10.16_080924
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,48.89807999999999,-18446744073709552000,0,-254.9,131.4,-478.7,-347.3,12652,0,4840.3,4840.3,2020.10.16_080924
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,41.446944,390,0,512.7,187.9,296.1,484.0,4200,0,2208.7,2208.7,2020.10.16_080924
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,32.909184,390,0,204.7,127.7,27.2,154.9,1348,0,2319.3,2319.3,2020.10.16_080924
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,33.840576,392,0,327.6,130.3,90.1,220.4,832,0,1812.5,1812.5,2020.10.16_080924
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,39.58415999999999,-18446744073709552000,0,-325.4,134.9,-491.7,-356.8,4625,0,3743.0,3743.0,2020.10.16_080924
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,34.616735999999996,387,0,274,127.7,18.4,146.1,4207,0,1787.6,1787.6,2020.10.16_080924
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,37.721376,390,0,384.1,128.1,187.1,315.2,3240,0,3064.5,3064.5,2020.10.16_080924
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,31.512095999999996,384,0,313.4,174.0,116.5,290.5,1714,0,1259.6,1259.6,2020.10.16_080924
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,49.038336,-18446744073709552000,0,-315.1,129.0,-467.7,-338.7,21173,0,1480.7,1480.7,2020.10.16_080924
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,41.757408,-18446744073709552000,0,-303.3,127.9,-465.6,-337.7,7991,0,968.0,968.0,2020.10.16_080924
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,42.6888,393,0,488.8,129.6,316.2,445.8,8964,0,2834.0,2834.0,2020.10.16_080924
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,40.826016,-18446744073709552000,0,-231.8,129.4,-484.9,-355.5,13095,0,10174.1,10174.1,2020.10.16_080924
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,42.533568,-18446744073709552000,0,-365,221.5,-684.8,-463.3,7028,0,2761.1,2761.1,2020.10.16_080924
